"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.HQ","from.FiveFifteen","from.JoyWashington"
"59","124 SUMMER ST, Somerville, Massachusetts","1206039","A FIRE ALARM","E1","7/18/2012 18:10","7/18/2012 18:13","7/18/2012 18:17","7/18/2012 18:21","E1",3.65,"A FIRE ALARM","S","SUMMER ST","GREENE ST AND LAUREL ST","124 SUMMER ST",-71.1034952,42.3853572,1,2012-07-18 18:10:00,2012-07-18,"2012-07","07","2012",0,42.3853572,-71.1034952,"2.36666666666667","6.96666666666667","1.75","5.1"
"60","12A PITMAN ST, Somerville, Massachusetts","1413023","A FIRE ALARM","E1","12/31/2014 21:05","12/31/2014 21:06","12/31/2014 21:09","12/31/2014 21:21","E1",3.03,"A FIRE ALARM","S","PITMAN ST","BEECH ST AND SPRING ST","12A PITMAN ST",-71.1083926,42.3840816,1,2014-12-31 21:05:00,2015-01-01,"2014-12","12","2014",0,42.3840816,-71.1083926,"2.38333333333333","9.73333333333333","1.53333333333333","7.2"
"61","13 BOW STREET PL, Somerville, Massachusetts","1410505","MEDICAL AID","E3","10/20/2014 11:35","10/20/2014 11:36","10/20/2014 11:39","10/20/2014 11:48","E3",3.22,"MEDICAL AID","S","BOW STREET PL","57 BOW ST AND DEAD END","13 BOW STREET PL",-71.0990239,42.3821828,1,2014-10-20 11:35:00,2014-10-20,"2014-10","10","2014",0,42.3821828,-71.0990239,"4.25","6.08333333333333","3.05","4.11666666666667"
"62","13 HOUGHTON ST, Somerville, Massachusetts","1202474","A FIRE ALARM","E3","3/26/2012 12:03","3/26/2012 12:04","3/26/2012 12:07","3/26/2012 12:14","E3",3.68,"A FIRE ALARM","S","HOUGHTON ST","CAMBRIDGE LINE AND BOLTON ST","13 HOUGHTON ST",-71.0981115,42.3746764,1,2012-03-26 12:03:00,2012-03-26,"2012-03","03","2012",0,42.3746764,-71.0981115,"6.98333333333333","8.98333333333333","5.56666666666667","5.73333333333333"
"63","13 HOUGHTON ST, Somerville, Massachusetts","1202260","A FIRE ALARM","E3","3/19/2012 21:24","3/19/2012 21:24","3/19/2012 21:29","3/19/2012 21:36","E3",4.28,"A FIRE ALARM","S","HOUGHTON ST","CAMBRIDGE LINE AND BOLTON ST","13 HOUGHTON ST",-71.0981115,42.3746764,1,2012-03-19 21:24:00,2012-03-20,"2012-03","03","2012",0,42.3746764,-71.0981115,"6.98333333333333","8.98333333333333","5.56666666666667","5.73333333333333"
"64","13 JOY ST, Somerville, Massachusetts","1202751","MEDICAL AID","E3","4/4/2012 20:09","4/4/2012 20:09","4/4/2012 20:12","4/4/2012 20:18","E3",3.35,"MEDICAL AID","S","JOY ST","WASHINGTON ST AND POPLAR ST","13 JOY ST",-71.0885696,42.3806372,1,2012-04-04 20:09:00,2012-04-05,"2012-04","04","2012",0,42.3806372,-71.0885696,"7.21666666666667","4.8","5.8","0.133333333333333"
"65","13 JOY ST, Somerville, Massachusetts","1211180","MEDICAL AID","E3","12/8/2012 11:18","12/8/2012 11:18","12/8/2012 11:21","12/8/2012 11:38","E3",3.25,"MEDICAL AID","S","JOY ST","WASHINGTON ST AND POPLAR ST","13 JOY ST",-71.0885696,42.3806372,1,2012-12-08 11:18:00,2012-12-08,"2012-12","12","2012",0,42.3806372,-71.0885696,"7.21666666666667","4.8","5.8","0.133333333333333"
"66","13 QUINCY ST, Somerville, Massachusetts","1312020","MEDICAL AID","E1","12/3/2013 11:53","12/3/2013 11:54","12/3/2013 11:57","12/3/2013 12:11","E1",3.03,"MEDICAL AID","S","QUINCY ST","SOMERVILLE AV AND SUMMER ST","13 QUINCY ST",-71.1007008,42.3822035,1,2013-12-03 11:53:00,2013-12-03,"2013-12","12","2013",0,42.3822035,-71.1007008,"2.83333333333333","6.66666666666667","1.41666666666667","4.7"
"67","13 SARGENT AVE, Somerville, Massachusetts","1304168","FIRE","E3","5/1/2013 14:09","5/1/2013 14:11","5/1/2013 14:12","5/1/2013 14:14","E3",1.58,"FIRE","S","SARGENT AV","SHERMAN CT AND WALNUT ST","13 SARGENT AV",-71.092967,42.391115,1,2013-05-01 14:09:00,2013-05-01,"2013-05","05","2013",0,42.391115,-71.092967,"8.1","3.13333333333333","6.68333333333333","4.75"
"68","13 UNION SQ, Somerville, Massachusetts","1408287","MEDICAL AID","E3","8/23/2014 13:59","8/23/2014 14:00","8/23/2014 14:02","8/23/2014 14:07","E3",2.5,"MEDICAL AID","B","METRO PCS","SOMERVILLE AV AND WEBSTER AV","13 UNION SQ",-71.0964759,42.3797896,1,2014-08-23 13:59:00,2014-08-23,"2014-08","08","2014",0,42.3797896,-71.0964759,"4.2","7.36666666666667","2.78333333333333","4.81666666666667"
"69","13 WARREN AVE, Somerville, Massachusetts","1206436","FIRE","E3","7/30/2012 20:46","7/30/2012 20:47","7/30/2012 20:50","7/30/2012 20:57","E3",2.68,"FIRE","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-07-30 20:46:00,2012-07-31,"2012-07","07","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"70","13 WARREN AVE, Somerville, Massachusetts","1207458","STRIK BOX ALARM","E3","8/28/2012 8:23","8/28/2012 8:24","8/28/2012 8:27","8/28/2012 8:35","E3",3.33,"STRIK BOX ALARM","X","WARREN AV","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-08-28 08:23:00,2012-08-28,"2012-08","08","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"71","13 WARREN AVE, Somerville, Massachusetts","1201760","MEDICAL AID","E3","3/3/2012 1:25","3/3/2012 1:26","3/3/2012 1:29","3/3/2012 1:43","E3",3.6,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-03-03 01:25:00,2012-03-03,"2012-03","03","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"72","13 WARREN AVE, Somerville, Massachusetts","1301266","MEDICAL AID","E3","2/6/2013 14:23","2/6/2013 14:23","2/6/2013 14:27","2/6/2013 14:41","E3",4.1,"MEDICAL AID","S","WARREN AV","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-02-06 14:23:00,2013-02-06,"2013-02","02","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"73","13 WARREN AVE, Somerville, Massachusetts","1310660","CARB MON DETECT","E3","10/26/2013 12:18","10/26/2013 12:17","10/26/2013 12:20","10/26/2013 12:54","E3",2.85,"CARB MON DETECT","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-10-26 12:18:00,2013-10-26,"2013-10","10","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"74","13 WARREN AVE, Somerville, Massachusetts","1400486","MEDICAL AID","E3","1/13/2014 9:41","1/13/2014 9:41","1/13/2014 9:44","1/13/2014 10:03","E3",2.58,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-01-13 09:41:00,2014-01-13,"2014-01","01","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"75","13 WARREN AVE, Somerville, Massachusetts","1206621","FIRE","E3","8/5/2012 1:25","8/5/2012 1:26","8/5/2012 1:29","8/5/2012 1:59","E3",3.02,"FIRE","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-08-05 01:25:00,2012-08-05,"2012-08","08","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"76","13 WARREN AVE, Somerville, Massachusetts","1205963","MEDICAL AID","E3","7/16/2012 21:41","7/16/2012 21:41","7/16/2012 21:44","7/16/2012 21:56","E3",2.57,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-07-16 21:41:00,2012-07-17,"2012-07","07","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"77","13 WARREN AVE, Somerville, Massachusetts","1207186","STRIK BOX ALARM","E3","8/19/2012 18:50","8/19/2012 18:51","8/19/2012 18:53","8/19/2012 19:03","E3",2.52,"STRIK BOX ALARM","X","WARREN AV","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-08-19 18:50:00,2012-08-19,"2012-08","08","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"78","13 WARREN AVE, Somerville, Massachusetts","1309193","STRIK BOX ALARM","E3","9/15/2013 20:53","9/15/2013 20:53","9/15/2013 20:55","9/15/2013 22:08","E3",1.78,"STRIK BOX ALARM","X","WARREN AV","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-09-15 20:53:00,2013-09-16,"2013-09","09","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"79","13 WARREN AVE, Somerville, Massachusetts","1211157","MEDICAL AID","E3","12/7/2012 17:30","12/7/2012 17:31","12/7/2012 17:33","12/7/2012 17:44","E3",2.63,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-12-07 17:30:00,2012-12-07,"2012-12","12","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"80","13 WARREN AVE, Somerville, Massachusetts","1209704","MEDICAL AID","E3","10/28/2012 15:50","10/28/2012 15:51","10/28/2012 15:54","10/28/2012 16:10","E3",2.38,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-10-28 15:50:00,2012-10-28,"2012-10","10","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"81","13 WARREN AVE, Somerville, Massachusetts","1211518","MEDICAL AID","E1","12/18/2012 10:25","12/18/2012 10:26","12/18/2012 10:29","12/18/2012 10:43","E1",2.95,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-12-18 10:25:00,2012-12-18,"2012-12","12","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"82","13 WARREN AVE, Somerville, Massachusetts","1211070","MEDICAL AID","E3","12/4/2012 23:35","12/4/2012 23:35","12/4/2012 23:35","12/4/2012 23:36","E3",0.12,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-12-04 23:35:00,2012-12-05,"2012-12","12","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"83","13 WARREN AVE, Somerville, Massachusetts","1403338","MEDICAL AID","E3","4/11/2014 8:39","4/11/2014 8:41","4/11/2014 8:43","4/11/2014 8:56","E3",1.75,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-04-11 08:39:00,2014-04-11,"2014-04","04","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"84","13 WARREN AVE, Somerville, Massachusetts","1402738","MEDICAL AID","E3","3/23/2014 23:11","3/23/2014 23:13","3/23/2014 23:16","3/23/2014 23:31","E3",3.02,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-03-23 23:11:00,2014-03-24,"2014-03","03","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"85","13 WARREN AVE, Somerville, Massachusetts","1407820","MEDICAL AID","E3","8/11/2014 13:28","8/11/2014 13:29","8/11/2014 13:31","8/11/2014 13:41","E3",2.65,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-08-11 13:28:00,2014-08-11,"2014-08","08","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"86","13 WARREN AVE, Somerville, Massachusetts","1410326","MEDICAL AID","E3","10/15/2014 12:05","10/15/2014 12:08","10/15/2014 12:10","10/15/2014 12:23","E3",1.9,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-10-15 12:05:00,2014-10-15,"2014-10","10","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"87","13 WARREN AVE, Somerville, Massachusetts","1309706","STRIK BOX ALARM","E3","9/28/2013 14:23","9/28/2013 14:23","9/28/2013 14:26","9/28/2013 14:44","E3",2.55,"STRIK BOX ALARM","X","WARREN AV","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-09-28 14:23:00,2013-09-28,"2013-09","09","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"88","13 WARREN AVE, Somerville, Massachusetts","1205587","MEDICAL AID","E3","7/5/2012 9:34","7/5/2012 9:36","7/5/2012 9:38","7/5/2012 9:54","E3",2.63,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-07-05 09:34:00,2012-07-05,"2012-07","07","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"89","13 WARREN AVE, Somerville, Massachusetts","1405755","MEDICAL AID","E3","6/18/2014 4:10","6/18/2014 4:10","6/18/2014 4:16","6/18/2014 4:30","E3",5.42,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-06-18 04:10:00,2014-06-18,"2014-06","06","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"90","13 WARREN AVE, Somerville, Massachusetts","1411082","MEDICAL AID","E3","11/5/2014 12:03","11/5/2014 12:03","11/5/2014 12:05","11/5/2014 12:20","E3",1.88,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-11-05 12:03:00,2014-11-05,"2014-11","11","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"91","13 WARREN AVE, Somerville, Massachusetts","1210397","MEDICAL AID","E1","11/12/2012 11:27","11/12/2012 11:27","11/12/2012 11:31","11/12/2012 11:45","E1",3.65,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-11-12 11:27:00,2012-11-12,"2012-11","11","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"92","13 WARREN AVE, Somerville, Massachusetts","1209109","MEDICAL AID","E3","10/12/2012 8:45","10/12/2012 8:46","10/12/2012 8:48","10/12/2012 8:58","E3",2.12,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-10-12 08:45:00,2012-10-12,"2012-10","10","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"93","13 WARREN AVE, Somerville, Massachusetts","1402606","MEDICAL AID","E3","3/18/2014 20:51","3/18/2014 20:53","3/18/2014 20:55","3/18/2014 21:20","E3",1.97,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-03-18 20:51:00,2014-03-19,"2014-03","03","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"94","13 WARREN AVE, Somerville, Massachusetts","1202317","E FIRE ALARM","E3","3/21/2012 17:41","3/21/2012 17:42","3/21/2012 17:44","3/21/2012 17:57","E3",2.32,"E FIRE ALARM","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-03-21 17:41:00,2012-03-21,"2012-03","03","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"95","13 WARREN AVE, Somerville, Massachusetts","1206718","MEDICAL AID","E3","8/7/2012 15:06","8/7/2012 15:08","8/7/2012 15:11","8/7/2012 15:35","E3",2.87,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-08-07 15:06:00,2012-08-07,"2012-08","08","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"96","13 WARREN AVE, Somerville, Massachusetts","1412736","MEDICAL AID","E3","12/21/2014 11:56","12/21/2014 11:57","12/21/2014 11:59","12/21/2014 12:14","E3",2.23,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-12-21 11:56:00,2014-12-21,"2014-12","12","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"97","13 WARREN AVE, Somerville, Massachusetts","1401846","MEDICAL AID","E3","2/21/2014 14:30","2/21/2014 14:32","2/21/2014 14:37","2/21/2014 14:49","E3",5.27,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-02-21 14:30:00,2014-02-21,"2014-02","02","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"98","13 WARREN AVE, Somerville, Massachusetts","1302304","MEDICAL AID","E3","3/6/2013 18:01","3/6/2013 18:02","3/6/2013 18:05","3/6/2013 18:22","E3",3.3,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-03-06 18:01:00,2013-03-06,"2013-03","03","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"99","13 WARREN AVE, Somerville, Massachusetts","1305498","MEDICAL AID","E1","6/8/2013 8:23","6/8/2013 8:23","6/8/2013 8:26","6/8/2013 8:40","E1",3.48,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-06-08 08:23:00,2013-06-08,"2013-06","06","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"100","13 WARREN AVE, Somerville, Massachusetts","1206710","MEDICAL AID","E3","8/7/2012 12:54","8/7/2012 12:54","8/7/2012 12:56","8/7/2012 13:05","E3",1.98,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-08-07 12:54:00,2012-08-07,"2012-08","08","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"101","13 WARREN AVE, Somerville, Massachusetts","1208368","MEDICAL AID","E1","9/21/2012 10:16","9/21/2012 10:18","9/21/2012 10:21","9/21/2012 10:35","E1",2.75,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-09-21 10:16:00,2012-09-21,"2012-09","09","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"102","13 WARREN AVE, Somerville, Massachusetts","1400291","STRIKE BOX ALAR","E3","1/8/2014 2:33","1/8/2014 2:35","1/8/2014 2:37","1/8/2014 2:57","E3",2.53,"STRIKE BOX ALAR","X","WARREN AV","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-01-08 02:33:00,2014-01-08,"2014-01","01","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"103","13 WARREN AVE, Somerville, Massachusetts","1200008","MEDICAL AID","E1","1/1/2012 2:37","1/1/2012 2:37","1/1/2012 2:42","1/1/2012 2:58","E1",4.55,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-01-01 02:37:00,2012-01-01,"2012-01","01","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"104","13 WARREN AVE, Somerville, Massachusetts","1310717","MEDICAL AID","E3","10/27/2013 20:34","10/27/2013 20:35","10/27/2013 20:37","10/27/2013 20:44","E3",2.27,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2013-10-27 20:34:00,2013-10-28,"2013-10","10","2013",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"105","13 WARREN AVE, Somerville, Massachusetts","1410621","MEDICAL AID","E3","10/23/2014 15:30","10/23/2014 15:30","10/23/2014 15:34","10/23/2014 15:51","E3",3.55,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2014-10-23 15:30:00,2014-10-23,"2014-10","10","2014",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"106","13 WARREN AVE, Somerville, Massachusetts","1200691","MEDICAL AID","E3","1/25/2012 7:08","1/25/2012 7:08","1/25/2012 7:11","1/25/2012 7:20","E3",2.7,"MEDICAL AID","B","PROPERZI MANOR - SHA","UNION SQ AND COLUMBUS AV","13 WARREN AV",-71.0961279,42.3807796,1,2012-01-25 07:08:00,2012-01-25,"2012-01","01","2012",0,42.3807796,-71.0961279,"4.26666666666667","5.53333333333333","2.85","3.46666666666667"
"107","132 WALNUT ST, Somerville, Massachusetts","1204524","A FIRE ALARM","E1","6/2/2012 10:01","6/2/2012 10:03","6/2/2012 10:05","6/2/2012 10:16","E1",2.28,"A FIRE ALARM","S","WALNUT ST","RADCLIFFE RD AND JACKSON RD","132 WALNUT ST",-71.0927464,42.3884619,1,2012-06-02 10:01:00,2012-06-02,"2012-06","06","2012",0,42.3884619,-71.0927464,"7.05","3.3","5.63333333333333","3.71666666666667"
"108","134 HIGHLAND AVE, Somerville, Massachusetts","1307359","MEDICAL AID","E3","7/30/2013 20:19","7/30/2013 20:20","7/30/2013 20:25","7/30/2013 20:36","E3",4.28,"MEDICAL AID","B","APARTMENT HOUSE","TRULL LN AND CENTRAL ST","134 HIGHLAND AV",-71.101867,42.387594,1,2013-07-30 20:19:00,2013-07-31,"2013-07","07","2013",0,42.387594,-71.101867,"3.75","6.06666666666667","2.9","4.7"
"109","1366 BROADWAY, Somerville, Massachusetts","1306178","STRIK BOX ALARM","E1","6/28/2013 12:40","6/28/2013 12:42","6/28/2013 12:46","6/28/2013 12:54","E1",4.28,"STRIK BOX ALARM","X","BROADWAY","WATERHSE ST & ALEWIFE BRK PKWY","1366 BROADWAY",-71.1333859,42.4061372,1,2013-06-28 12:40:00,2013-06-28,"2013-06","06","2013",0,42.4061372,-71.1333859,"10.6166666666667","12.4666666666667","11.8166666666667","14.9"
"110","1366 BROADWAY, Somerville, Massachusetts","5002013","MEDICAL AID","E3","2/26/2013 18:59","2/26/2013 19:02","2/26/2013 19:06","2/26/2013 19:19","E3",4.68,"MEDICAL AID","B","CLARENDON HILL TOWERS - ESSEX","WATERHSE ST & ALEWIFE BRK PKWY","1366 BROADWAY",-71.1333859,42.4061372,1,2013-02-26 18:59:00,2013-02-26,"2013-02","02","2013",0,42.4061372,-71.1333859,"10.6166666666667","12.4666666666667","11.8166666666667","14.9"
"111","137 SUMMER ST, Somerville, Massachusetts","1209732","MEDICAL AID","E1","10/29/2012 11:13","10/29/2012 11:14","10/29/2012 11:17","10/29/2012 11:22","E1",3.45,"MEDICAL AID","S","SUMMER ST","SCHOOL ST AND CENTRAL ST","137 SUMMER ST",-71.104072,42.385922,1,2012-10-29 11:13:00,2012-10-29,"2012-10","10","2012",0,42.385922,-71.104072,"2.21666666666667","7.11666666666667","1.6","5.23333333333333"
"112","137 WASHINGTON ST, Somerville, Massachusetts","1407490","MEDICAL AID","E3","8/2/2014 18:31","8/2/2014 18:32","8/2/2014 18:34","8/2/2014 18:41","E3",2.65,"MEDICAL AID","B","CATALDO AMBULANCE","RAILROAD BRIDGE & MCGRATH HWY","137 WASHINGTON ST",-71.0886119,42.3809441,1,2014-08-02 18:31:00,2014-08-02,"2014-08","08","2014",0,42.3809441,-71.0886119,"7.2","4.78333333333333","5.78333333333333","0"
"113","14 BLEACHERY CT, Somerville, Massachusetts","1211308","MEDICAL AID","E1","12/11/2012 21:33","12/11/2012 21:33","12/11/2012 21:36","12/11/2012 21:52","E1",2.7,"MEDICAL AID","B","ICE RINK AT CONWAY PARK","570 SOMERVILLE AV AND DEAD END","14 BLEACHERY CT",-71.1092183,42.3829154,1,2012-12-11 21:33:00,2012-12-12,"2012-12","12","2012",0,42.3829154,-71.1092183,"1.08333333333333","9.65","1.45","7.11666666666667"
