"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.Lowell_in_traffic","from.HQ","from.HQ_in_traffic","from.FiveFifteen","from.FiveFifteen_in_traffic","from.JoyWashington","from.JoyWashington_in_traffic","from.Highland","from.Highland_in_traffic","from.Teele","from.Teele_in_traffic","from.Union","from.Union_in_traffic"
"45","1 TILTON LN, Somerville, Massachusetts","1411964","MEDICAL AID","E6","12/1/2014 20:24","12/1/2014 20:25","12/1/2014 20:29","12/1/2014 20:37","E6",3.6,"MEDICAL AID","B","TILTON HALL","20 LATIN WY AND DEAD END","1 TILTON LN",-71.1217867,42.4047777,1,2014-12-01 20:24:00,2014-12-02,"2014-12","12","2014",0,42.4047777,-71.1217867,"9.78333333333333","12.2666666666667","11.9166666666667","13.3166666666667","11.7","12.3333333333333","14.5833333333333","17.9666666666667","7.43333333333333","10.0333333333333","3.48333333333333","3.48333333333333","14.0166666666667","17.9333333333333"
"46","1 TILTON LN, Somerville, Massachusetts","1310627","MEDICAL AID","E6","10/25/2013 14:39","10/25/2013 14:39","10/25/2013 14:43","10/25/2013 14:58","E6",3.88,"MEDICAL AID","B","TILTON HALL","20 LATIN WY AND DEAD END","1 TILTON LN",-71.1217867,42.4047777,1,2013-10-25 14:39:00,2013-10-25,"2013-10","10","2013",0,42.4047777,-71.1217867,"9.78333333333333","12.2666666666667","11.9166666666667","13.3166666666667","11.7","12.3333333333333","14.5833333333333","17.9666666666667","7.43333333333333","10.0333333333333","3.48333333333333","3.48333333333333","14.0166666666667","17.9333333333333"
"47","10 AVON ST, Somerville, Massachusetts","1403907","E FIRE ALARM","E1","4/29/2014 8:55","4/29/2014 8:57","4/29/2014 9:00","4/29/2014 9:08","E1",3.05,"E FIRE ALARM","S","AVON ST","SCHOOL ST AND CENTRAL ST","10 AVON ST",-71.1004692,42.3850638,1,2014-04-29 08:55:00,2014-04-29,"2014-04","04","2014",0,42.3850638,-71.1004692,"4.16666666666667","4.85","7.98333333333333","10.3833333333333","3.3","4","7.56666666666667","10.2","4.11666666666667","4.73333333333333","10.7166666666667","12.3666666666667","6.28333333333333","7.63333333333333"
"48","10 AVON ST, Somerville, Massachusetts","1210658","A FIRE ALARM","E3","11/21/2012 18:22","11/21/2012 18:23","11/21/2012 18:27","11/21/2012 18:38","E3",4.27,"A FIRE ALARM","S","AVON ST","SCHOOL ST AND CENTRAL ST","10 AVON ST",-71.1004692,42.3850638,1,2012-11-21 18:22:00,2012-11-21,"2012-11","11","2012",0,42.3850638,-71.1004692,"4.16666666666667","4.85","7.98333333333333","10.3833333333333","3.3","4","7.56666666666667","10.2","4.11666666666667","4.73333333333333","10.7166666666667","12.3666666666667","6.28333333333333","7.63333333333333"
"49","10 BARTON ST, Somerville, Massachusetts","1208607","MEDICAL AID","E6","9/27/2012 15:15","9/27/2012 15:15","9/27/2012 15:18","9/27/2012 15:23","E6",2.9,"MEDICAL AID","S","BARTON ST","BROADWAY AND HAMILTON RD","10 BARTON ST",-71.1306633,42.4059409,1,2012-09-27 15:15:00,2012-09-27,"2012-09","09","2012",0,42.4059409,-71.1306633,"9.71666666666667","10.7333333333333","11.65","17.9166666666667","10.95","13.6333333333333","15.3166666666667","19.1833333333333","7.55","9.9","1.48333333333333","1.58333333333333","13.95","16.6666666666667"
"50","10 BEACON ST, Somerville, Massachusetts","1400937","S FIRE ALARM","E3","1/27/2014 20:58","1/27/2014 20:59","1/27/2014 21:03","1/27/2014 21:15","E3",3.87,"S FIRE ALARM","B","CAMBRIDGE HEALTH ALLIANCE","CAMBRIDGE LINE AND COONEY ST","10 BEACON ST",-71.102346,42.3745827,1,2014-01-27 20:58:00,2014-01-28,"2014-01","01","2014",0,42.3745827,-71.102346,"5.25","6.26666666666667","10.5666666666667","14.0833333333333","3.76666666666667","4.31666666666667","6.65","7.76666666666667","7.45","9.4","12.0833333333333","14.1166666666667","5.3","6.38333333333333"
"51","10 BEECH ST, Somerville, Massachusetts","1302963","MEDICAL AID","E1","3/26/2013 18:55","3/26/2013 18:56","3/26/2013 18:59","3/26/2013 19:12","E1",3.08,"MEDICAL AID","S","BEECH ST","SOMERVILLE AV AND PITMAN ST","10 BEECH ST",-71.1079178,42.3839931,1,2013-03-26 18:55:00,2013-03-26,"2013-03","03","2013",0,42.3839931,-71.1079178,"2.08333333333333","2.4","9.56666666666667","12.6166666666667","1.21666666666667","1.33333333333333","7.1","9.38333333333333","4.91666666666667","5.66666666666667","11","12.1333333333333","5.73333333333333","7.03333333333333"
"52","10 BELMONT PL, Somerville, Massachusetts","1304422","MEDICAL AID","E1","5/8/2013 11:36","5/8/2013 11:38","5/8/2013 11:42","5/8/2013 11:45","E1",3.32,"MEDICAL AID","S","BELMONT PL","31 BELMONT ST AND DEAD END","10 BELMONT PL",-71.1093255,42.3860082,1,2013-05-08 11:36:00,2013-05-08,"2013-05","05","2013",0,42.3860082,-71.1093255,"2.41666666666667","2.48333333333333","8.98333333333333","11.8166666666667","3.65","4","7.68333333333333","9.93333333333333","2.91666666666667","3.01666666666667","9.1","10.0166666666667","6.33333333333333","7.9"
"53","10 BOW ST, Somerville, Massachusetts","1312259","MEDICAL AID L","T1","12/9/2013 23:42","12/9/2013 23:44","12/9/2013 23:48","12/9/2013 23:55","T1",4.62,"MEDICAL AID L","B","COMMUNITY LAUNDRY","UNION SQ AND SOMERVILLE AV","10 BOW ST",-71.0968643,42.3804857,1,2013-12-09 23:42:00,2013-12-10,"2013-12","12","2013",0,42.3804857,-71.0968643,"4.33333333333333","5.2","6.46666666666667","11.0833333333333","2.85","3.4","3.36666666666667","4.36666666666667","5.96666666666667","7.45","13.25","15.2","2","2.8"
"54","10 CANAL LN, Somerville, Massachusetts","1301612","CARB MON DETECT","E2","2/13/2013 22:33","2/13/2013 22:34","2/13/2013 22:38","2/13/2013 22:47","E2",4.3,"CARB MON DETECT","S","CANAL LN","MEMORIAL RD AND RIVER RD","10 CANAL LN",-71.0940088,42.3965884,1,2013-02-13 22:33:00,2013-02-14,"2013-02","02","2013",0,42.3965884,-71.0940088,"9.36666666666667","9.95","4.78333333333333","6.38333333333333","8.8","11.5666666666667","7.98333333333333","12.7666666666667","8.51666666666667","10.05","12.3","14.7666666666667","9.58333333333333","13.1333333333333"
"55","10 CHARLESTOWN ST, Somerville, Massachusetts","1308978","MEDICAL AID","E3","9/10/2013 15:20","9/10/2013 15:22","9/10/2013 15:23","9/10/2013 15:34","E3",0.97,"MEDICAL AID","B","LINDEN PLACE APARTMENTS","ALLEN ST AND LINDEN ST","10 CHARLESTOWN ST",-71.0931269,42.3768551,1,2013-09-10 15:20:00,2013-09-10,"2013-09","09","2013",0,42.3768551,-71.0931269,"6.9","7.6","7.01666666666667","10.8833333333333","5.41666666666667","5.86666666666667","3.91666666666667","4.2","8.53333333333333","10.5333333333333","15.8166666666667","18.4833333333333","1.38333333333333","1.5"
"56","10 CHARLESTOWN ST, Somerville, Massachusetts","1203035","FIRE","E3","4/14/2012 12:28","4/14/2012 12:29","4/14/2012 12:32","4/14/2012 12:40","E3",2.83,"FIRE","B","LINDEN PLACE APARTMENTS","ALLEN ST AND LINDEN ST","10 CHARLESTOWN ST",-71.0931269,42.3768551,1,2012-04-14 12:28:00,2012-04-14,"2012-04","04","2012",0,42.3768551,-71.0931269,"6.9","7.6","7.01666666666667","10.8833333333333","5.41666666666667","5.86666666666667","3.91666666666667","4.2","8.53333333333333","10.5333333333333","15.8166666666667","18.4833333333333","1.38333333333333","1.5"
"57","10 CRAIGIE ST, Somerville, Massachusetts","1309126","A FIRE ALARM","E1","9/13/2013 18:07","9/13/2013 18:08","9/13/2013 18:10","9/13/2013 18:14","E1",1.83,"A FIRE ALARM","S","CRAIGIE ST","SOMERVILLE AV AND CRAIGIE TER","10 CRAIGIE ST",-71.1125059,42.3857975,1,2013-09-13 18:07:00,2013-09-13,"2013-09","09","2013",0,42.3857975,-71.1125059,"0.683333333333333","0.75","9.08333333333333","11.7833333333333","1.91666666666667","2.3","7.8","10.7166666666667","2.13333333333333","2.03333333333333","8.01666666666667","8.9","6.43333333333333","7.91666666666667"
"58","10 HOLYOKE RD, Somerville, Massachusetts","1312687","MEDICAL AID","E1","12/20/2013 22:17","12/20/2013 22:17","12/20/2013 22:21","12/20/2013 22:53","E1",3.25,"MEDICAL AID","S","HOLYOKE RD","64 ELM ST AND 84 ELM ST","10 HOLYOKE RD",-71.1161927,42.3879566,1,2013-12-20 22:17:00,2013-12-21,"2013-12","12","2013",0,42.3879566,-71.1161927,"2.03333333333333","2.13333333333333","10.8166666666667","12.4833333333333","3.26666666666667","3.65","9.13333333333333","12.2333333333333","2.88333333333333","3.18333333333333","6.41666666666667","7.2","7.78333333333333","9.36666666666667"
"59","10 HOUGHTON ST, Somerville, Massachusetts","1409626","B FIRE ALARM","E3","9/26/2014 21:04","9/26/2014 21:05","9/26/2014 21:09","9/26/2014 21:20","E3",4.22,"B FIRE ALARM","S","HOUGHTON ST","CAMBRIDGE LINE AND OAK ST","10 HOUGHTON ST",-71.0981678,42.3744424,1,2014-09-26 21:04:00,2014-09-27,"2014-09","09","2014",0,42.3744424,-71.0981678,"7.3","8.16666666666667","9.06666666666667","13.65","5.81666666666667","6.35","5.96666666666667","6.9","8.91666666666667","10.8833333333333","14.8833333333333","17.4666666666667","4.61666666666667","5.45"
"60","10 ILLINOIS AVE, Somerville, Massachusetts","1410172","CARB MON DETECT","C2","10/11/2014 2:07","10/11/2014 2:08","10/11/2014 2:12","10/11/2014 2:17","C2",3.42,"CARB MON DETECT","S","ILLINOIS AV","BROADWAY AND PENNSYLVANIA AV","10 ILLINOIS AV",-71.083063,42.3879467,1,2014-10-11 02:07:00,2014-10-11,"2014-10","10","2014",0,42.3879467,-71.083063,"12.2666666666667","12.4","4.1","4.28333333333333","11.2333333333333","15.15","5.85","6.75","10.95","12.45","13.3","14.5833333333333","7.83333333333333","9.56666666666667"
"61","10 LAUREL TER, Somerville, Massachusetts","1308791","FIRE","C1","9/6/2013 6:40","9/6/2013 6:44","9/6/2013 6:45","9/6/2013 7:06","C1",0.15,"FIRE","S","LAUREL TER","31 LAUREL ST AND DEAD END","10 LAUREL TER",-71.1040111,42.3841537,1,2013-09-06 06:40:00,2013-09-06,"2013-09","09","2013",0,42.3841537,-71.1040111,"3.03333333333333","3.51666666666667","7.55","10.4166666666667","2.45","3.33333333333333","6","7.55","3.53333333333333","4.71666666666667","9.71666666666667","11.2","4.65","5.78333333333333"
"62","10 LEON ST, Somerville, Massachusetts","1207730","MEDICAL AID","E3","9/4/2012 20:44","9/4/2012 20:44","9/4/2012 20:47","9/4/2012 21:13","E3",2.97,"MEDICAL AID","S","LEON ST","CONCORD AV AND DICKINSON ST","10 LEON ST",-71.1006997,42.3757807,1,2012-09-04 20:44:00,2012-09-05,"2012-09","09","2012",0,42.3757807,-71.1006997,"6.56666666666667","7.33333333333333","8.33333333333333","12.7166666666667","5.06666666666667","5.61666666666667","5.23333333333333","6.15","8.18333333333333","10.1","14.1333333333333","16.7166666666667","3.86666666666667","4.7"
"63","10 LOWELL ST, Somerville, Massachusetts","1403257","CARB MON DETECT","E1","4/8/2014 22:03","4/8/2014 22:05","4/8/2014 22:07","4/8/2014 22:25","E1",2.13,"CARB MON DETECT","S","LOWELL ST","SOMERVILLE AV AND KIMBALL ST","10 LOWELL ST",-71.1117697,42.385014,1,2014-04-08 22:03:00,2014-04-09,"2014-04","04","2014",0,42.385014,-71.1117697,"0.2","0.2","9.33333333333333","12.0666666666667","1.45","1.76666666666667","7.31666666666667","10.1","3.1","3.08333333333333","9.01666666666667","9.4","5.95","7.46666666666667"
"64","10 MADISON ST, Somerville, Massachusetts","1301398","MEDICAL AID","E3","2/9/2013 20:55","2/9/2013 20:56","2/9/2013 21:05","2/9/2013 21:12","E3",8.7,"MEDICAL AID","S","MADISON ST","SCHOOL ST AND SYCAMORE ST","10 MADISON ST",-71.0986362,42.387746,1,2013-02-09 20:55:00,2013-02-10,"2013-02","02","2013",0,42.387746,-71.0986362,"5.21666666666667","5.43333333333333","7.4","10.0666666666667","4.3","5.46666666666667","6.15","7.96666666666667","3.81666666666667","4.96666666666667","11.8333333333333","12.9833333333333","6.6","7.6"
"65","10 MEMORIAL RD, Somerville, Massachusetts","1211784","AUTO ACC INJURY","C2","12/26/2012 14:49","12/26/2012 14:50","12/26/2012 14:53","12/26/2012 14:58","C2",3.13,"AUTO ACC INJURY","B","MYSTIC RIVER APARTMENTS - SHA","BUTLER DR AND MYSTIC AV","10 MEMORIAL RD",-71.0916275,42.3955729,1,2012-12-26 14:49:00,2012-12-26,"2012-12","12","2012",0,42.3955729,-71.0916275,"7.85","8.21666666666667","3.26666666666667","4.41666666666667","7.28333333333333","9.61666666666667","6.46666666666667","10.4","7","8.28333333333333","10.7833333333333","12.9333333333333","8.06666666666667","11.1333333333333"
"66","10 MEMORIAL RD, Somerville, Massachusetts","1202226","MEDICAL AID","R1","3/18/2012 15:24","3/18/2012 15:25","3/18/2012 15:28","3/18/2012 15:37","R1",2.88,"MEDICAL AID","B","MYSTIC RIVER APARTMENTS - SHA","BUTLER DR AND MYSTIC AV","10 MEMORIAL RD",-71.0916275,42.3955729,1,2012-03-18 15:24:00,2012-03-18,"2012-03","03","2012",0,42.3955729,-71.0916275,"7.85","8.21666666666667","3.26666666666667","4.41666666666667","7.28333333333333","9.61666666666667","6.46666666666667","10.4","7","8.28333333333333","10.7833333333333","12.9333333333333","8.06666666666667","11.1333333333333"
"67","10 MILLER ST, Somerville, Massachusetts","1205722","A FIRE ALARM","R1","7/10/2012 10:30","7/10/2012 10:31","7/10/2012 10:39","7/10/2012 10:48","R1",7.2,"A FIRE ALARM","S","BEACON ST","SACRAMENTO ST AND MILLER ST","10 MILLER ST",-71.1128174,42.3840354,1,2012-07-10 10:30:00,2012-07-10,"2012-07","07","2012",0,42.3840354,-71.1128174,"2.56666666666667","2.93333333333333","11.0333333333333","14.3666666666667","2.68333333333333","3.11666666666667","7.76666666666667","9.75","4.6","5.45","8.73333333333333","9.15","6.4","7.75"
"68","10 NASHUA ST, Somerville, Massachusetts","1210029","CARB MON DETECT","L2","11/1/2012 21:27","11/1/2012 21:28","11/1/2012 21:31","11/1/2012 21:34","L2",3.4,"CARB MON DETECT","S","NASHUA ST","RICHARDSON ST AND NORTON ST","10 NASHUA ST",-71.1053505,42.395302,1,2012-11-01 21:27:00,2012-11-02,"2012-11","11","2012",0,42.395302,-71.1053505,"4.16666666666667","4.23333333333333","6.83333333333333","8.86666666666667","5.4","5.81666666666667","8.28333333333333","11.3","3.01666666666667","3.25","8.01666666666667","11.3333333333333","8.45","10.0666666666667"
"69","10 PEARL ST, Somerville, Massachusetts","1406976","B FIRE ALARM","E2","7/21/2014 7:09","7/21/2014 7:10","7/21/2014 7:15","7/21/2014 7:23","E2",5.13,"B FIRE ALARM","S","PEARL ST","CRESCENT ST AND MT VERNON ST","10 PEARL ST",-71.080103,42.383361,1,2014-07-21 07:09:00,2014-07-21,"2014-07","07","2014",0,42.383361,-71.080103,"10.2666666666667","12.6833333333333","5.1","5.26666666666667","9.56666666666667","10.2","3.75","4","9.86666666666667","12.7333333333333","13.2","14.85","6.33333333333333","6.96666666666667"
"70","10 SEWALL ST, Somerville, Massachusetts","1407125","MEDICAL AID","R1","7/24/2014 17:28","7/24/2014 17:30","7/24/2014 17:33","7/24/2014 17:44","R1",3.02,"MEDICAL AID","S","SEWALL ST","GRANT ST AND SEWALL CT","10 SEWALL ST",-71.0912897,42.3924809,1,2014-07-24 17:28:00,2014-07-24,"2014-07","07","2014",0,42.3924809,-71.0912897,"7.6","7.48333333333333","3.31666666666667","4.1","7.03333333333333","9","6.51666666666667","9.78333333333333","6.75","7.75","9.9","13.2166666666667","8.11666666666667","11.1166666666667"
"71","10 STICKNEY AVE, Somerville, Massachusetts","1211170","MEDICAL AID","R1","12/8/2012 4:40","12/8/2012 4:40","12/8/2012 4:46","12/8/2012 5:01","R1",5.77,"MEDICAL AID","S","STICKNEY AV","MARSHALL ST AND SCHOOL ST","10 STICKNEY AV",-71.096017,42.388827,1,2012-12-08 04:40:00,2012-12-08,"2012-12","12","2012",0,42.388827,-71.096017,"6.6","7.26666666666667","4.55","6.55","5.63333333333333","7.6","4.58333333333333","7.66666666666667","5.21666666666667","6.68333333333333","9.93333333333333","13.85","6.95","9.01666666666667"
"72","10 WALDO AVE, Somerville, Massachusetts","1302371","MEDICAL AID","E3","3/9/2013 2:12","3/9/2013 2:13","3/9/2013 2:17","3/9/2013 2:26","E3",4.75,"MEDICAL AID","S","WALDO AV","DIMICK ST AND BEACON ST","10 WALDO AV",-71.1036868,42.376963,1,2013-03-09 02:12:00,2013-03-09,"2013-03","03","2013",0,42.376963,-71.1036868,"4.46666666666667","5.4","8.96666666666667","14.1166666666667","2.98333333333333","3.38333333333333","5.86666666666667","6.81666666666667","6.66666666666667","8.4","11.6833333333333","14.2333333333333","4.5","5.36666666666667"
"73","10 WARWICK ST, Somerville, Massachusetts","1401654","MEDICAL AID","E7","2/16/2014 8:25","2/16/2014 8:26","2/16/2014 8:29","2/16/2014 8:40","E7",2.75,"MEDICAL AID","S","WARWICK ST","CEDAR ST AND CLYDE ST","10 WARWICK ST",-71.110085,42.394557,1,2014-02-16 08:25:00,2014-02-16,"2014-02","02","2014",0,42.394557,-71.110085,"4.31666666666667","4.93333333333333","8.55","10.0166666666667","5.55","6.35","8.63333333333333","11.8833333333333","1.53333333333333","1.76666666666667","6.53333333333333","8","8.38333333333333","10.4833333333333"
"74","100 CONWELL AVE, Somerville, Massachusetts","1206878","AUTO ACCIDENT","E6","8/10/2012 20:56","8/10/2012 20:56","8/10/2012 20:59","8/10/2012 22:27","E6",3.28,"AUTO ACCIDENT","S","CONWELL AV","CURTIS ST AND NORTH ST","100 CONWELL AV",-71.129214,42.408203,1,2012-08-10 20:56:00,2012-08-11,"2012-08","08","2012",0,42.408203,-71.129214,"10.25","13.8333333333333","12.1833333333333","16.45","11.3","13.8833333333333","15.6666666666667","19.9","7.9","11.0666666666667","3.08333333333333","3.38333333333333","14.4833333333333","18.6666666666667"
"75","100 FELLSWAY WEST, Somerville, Massachusetts","1408477","S FIRE ALARM","E2","8/29/2014 13:24","8/29/2014 13:24","8/29/2014 13:27","8/29/2014 13:31","E2",2.95,"S FIRE ALARM","X","FELLSWAY WEST","","100 FELLSWAY WEST",-71.0870672,42.3934485,1,2014-08-29 13:24:00,2014-08-29,"2014-08","08","2014",0,42.3934485,-71.0870672,"10.0166666666667","9.93333333333333","3.76666666666667","4.08333333333333","9.08333333333333","11.9333333333333","6.96666666666667","9.11666666666667","8.8","9.11666666666667","11.25","12.95","9","10.5166666666667"
"76","100 FELLSWAY WEST, Somerville, Massachusetts","1311161","ELEVATOR RESCUE","R1","11/7/2013 23:25","11/7/2013 23:26","11/7/2013 23:29","11/7/2013 23:35","R1",3.4,"ELEVATOR RESCUE","B","100 FELLSWAY CONDOS","JAQUES ST AND MYSTIC AV","100 FELLSWAY WEST",-71.0870672,42.3934485,1,2013-11-07 23:25:00,2013-11-08,"2013-11","11","2013",0,42.3934485,-71.0870672,"10.0166666666667","9.93333333333333","3.76666666666667","4.08333333333333","9.08333333333333","11.9333333333333","6.96666666666667","9.11666666666667","8.8","9.11666666666667","11.25","12.95","9","10.5166666666667"
"77","100 FELLSWAY WEST, Somerville, Massachusetts","1309724","ELEVATOR RESCUE","L2","9/28/2013 21:48","9/28/2013 21:49","9/28/2013 21:52","9/28/2013 21:55","L2",2.93,"ELEVATOR RESCUE","B","100 FELLSWAY CONDOS","JAQUES ST AND MYSTIC AV","100 FELLSWAY WEST",-71.0870672,42.3934485,1,2013-09-28 21:48:00,2013-09-29,"2013-09","09","2013",0,42.3934485,-71.0870672,"10.0166666666667","9.93333333333333","3.76666666666667","4.08333333333333","9.08333333333333","11.9333333333333","6.96666666666667","9.11666666666667","8.8","9.11666666666667","11.25","12.95","9","10.5166666666667"
"78","100 FREMONT ST, Somerville, Massachusetts","1409829","MEDICAL AID","R1","10/1/2014 18:46","10/1/2014 18:47","10/1/2014 18:51","10/1/2014 19:09","R1",3.5,"MEDICAL AID","S","FREMONT ST","EAST ALBION ST AND DEAD END","100 FREMONT ST",-71.096872,42.399767,1,2014-10-01 18:46:00,2014-10-01,"2014-10","10","2014",0,42.399767,-71.096872,"7.6","7.43333333333333","6.35","6.23333333333333","7.03333333333333","9.06666666666667","8.53333333333333","12.3666666666667","6.75","7.8","10.5166666666667","11.0166666666667","10.1333333333333","14.05"
"79","100 GOVERNOR WINTHROP RD, Somerville, Massachusetts","1405390","MEDICAL AID","C3","6/9/2014 8:46","6/9/2014 8:50","6/9/2014 8:50","6/9/2014 9:48","C3",0.13,"MEDICAL AID","S","GOVERNOR WINTHROP RD","TEMPLE RD AND SHORE DR","100 GOVERNOR WINTHROP RD",-71.0890409,42.3971339,1,2014-06-09 08:46:00,2014-06-09,"2014-06","06","2014",0,42.3971339,-71.0890409,"8.81666666666667","8.75","4.26666666666667","6.15","8.25","10.5666666666667","6.95","11.0333333333333","7.96666666666667","9.2","10.0333333333333","11.7333333333333","8.53333333333333","13.3666666666667"
"80","100 PACKARD AVE, Somerville, Massachusetts","1209690","MEDICAL AID","E6","10/28/2012 0:52","10/28/2012 0:52","10/28/2012 0:55","10/28/2012 1:05","E6",3.32,"MEDICAL AID","B","THETA CHI FRATERNITY","TEELE AV AND WHITFIELD RD","100 PACKARD AV",-71.1230262,42.4055523,1,2012-10-28 00:52:00,2012-10-28,"2012-10","10","2012",0,42.4055523,-71.1230262,"9.38333333333333","11.1","10.0333333333333","16.7166666666667","9.95","12.4166666666667","14.3333333333333","18.4333333333333","6.55","9.41666666666667","2.28333333333333","2.38333333333333","13.15","17.15"
"81","100 PACKARD AVE, Somerville, Massachusetts","1311914","S FIRE ALARM","E6","11/29/2013 16:25","11/29/2013 16:26","11/29/2013 16:29","11/29/2013 16:31","E6",2.57,"S FIRE ALARM","B","THETA CHI FRATERNITY","TEELE AV AND WHITFIELD RD","100 PACKARD AV",-71.1230262,42.4055523,1,2013-11-29 16:25:00,2013-11-29,"2013-11","11","2013",0,42.4055523,-71.1230262,"9.38333333333333","11.1","10.0333333333333","16.7166666666667","9.95","12.4166666666667","14.3333333333333","18.4333333333333","6.55","9.41666666666667","2.28333333333333","2.38333333333333","13.15","17.15"
"82","100 PACKARD AVE, Somerville, Massachusetts","1400676","S FIRE ALARM","E6","1/18/2014 21:09","1/18/2014 21:09","1/18/2014 21:12","1/18/2014 21:15","E6",2.88,"S FIRE ALARM","B","THETA CHI FRATERNITY","TEELE AV AND WHITFIELD RD","100 PACKARD AV",-71.1230262,42.4055523,1,2014-01-18 21:09:00,2014-01-19,"2014-01","01","2014",0,42.4055523,-71.1230262,"9.38333333333333","11.1","10.0333333333333","16.7166666666667","9.95","12.4166666666667","14.3333333333333","18.4333333333333","6.55","9.41666666666667","2.28333333333333","2.38333333333333","13.15","17.15"
